nitEmpresa,sigla,tipo,activos,tipo_entidad
900256897,ECOOP,Cooperativas y otras,586093920.80,1
830127664,COOGRANCOLOMBIANA,Cooperativas y otras,584921282.60,3
800162963,FONDETER,Fondos de empleados,584680671.80,3
890211263,FOECABA,Fondos de empleados,584037378.00,3
860051850,COOTRAPOSTALES,Cooperativas y otras,582869168.80,1
891102149,MUL-T-SER LTDA.,Cooperativas y otras,581090490.30,4
830502358,FONDEANDINA,Fondos de empleados,577247197.40,1
891800584,COOMPES,Cooperativas y otras,575739636.00,2
810006060,COOFAMICALDAS,Cooperativas y otras,575226205.00,1
890003211,FACEC,Fondos de empleados,574139319.00,3
900454099,BELLO RENACER,Cooperativas y otras,573937713.00,3
890304114,COOPRONAL,Cooperativas y otras,572720470.70,3
901312473,,Cooperativas y otras,572110014.70,1
800019359,FONCAFI LTDA,Fondos de empleados,571507491.40,4
901451536,,Cooperativas y otras,570607968.00,2
805018094,COMFACOOP,Cooperativas y otras,570261783.80,2
860516999,CINCOP,Cooperativas y otras,570122779.00,1
814002324,FEIMFIS,Fondos de empleados,569349205.00,1
800071483,FONDELBO,Fondos de empleados,569047144.60,3
800218874,COOELECTROSAN,Cooperativas y otras,567331223.80,2
901427560,,Cooperativas y otras,567074054.00,4
830076566,FENCRECER,Fondos de empleados,565381242.00,1
811011233,FOMPER,Fondos de empleados,565185004.80,1
829002346,FONDO H.M.E.P,Fondos de empleados,564784884.00,1
807000494,COOEMPENALCUT,Cooperativas y otras,563759046.50,3
860404615,FEDUTEL,Fondos de empleados,563573970.10,2
900248571,,Cooperativas y otras,563203494.00,2
890320163,COOPCREDICOM,Cooperativas y otras,562542724.80,1
800089774,FLORESTE,Fondos de empleados,561024522.40,2
900144042,COOMUSOL,Cooperativas y otras,560664333.00,2
832007932,,Fondos de empleados,558787855.00,3
832007306,COPBISER UBATE,Cooperativas y otras,557431978.00,1
900240404,COOPRODESAR,Cooperativas y otras,556778954.00,3
860515906,COOPINTEGRAL,Cooperativas y otras,556638114.50,3
860037079,ASOMACONS,Cooperativas y otras,555937558.00,1
900885006,FOMAB,Fondos de empleados,554028172.00,1
900469148,COOMECOOP,Cooperativas y otras,553262730.20,4
826000329,FEDIANSOG,Fondos de empleados,552524251.90,1
900691261,FODEMCO SOCIAL,Fondos de empleados,552521877.30,1
811047076,FEDOMINA,Fondos de empleados,551827032.60,4
807001702,COOMULREPOL LTDA,Cooperativas y otras,549884769.00,2
900013846,COTAN,Cooperativas y otras,549689659.20,1
901478271,FODEMTS,Fondos de empleados,548723381.20,4
892001486,CODEINEM,Cooperativas y otras,547555885.80,2
805019304,FEDEPROM,Fondos de empleados,547142643.30,3
860039597,,Cooperativas y otras,545854761.50,1
890805095,FONCORPOCALDAS,Fondos de empleados,543290883.40,2
900809639,COFFEOOCIDENTE,Cooperativas y otras,541204750.60,1
830505595,COOPERAR,Cooperativas y otras,539282269.00,4
901263374,OPTIFONDO,Fondos de empleados,538026665.00,1
800225937,COOPSEHUILA LTDA.,Cooperativas y otras,537576283.40,1
860326914,FELUX,Fondos de empleados,537127171.70,1
901362914,FONPALNORT,Fondos de empleados,536983659.00,2
900506416,FONDO BOLA DE NIEVE,Fondos de empleados,534443561.80,3
891001690,FEBFACOR,Fondos de empleados,533748857.00,2
900420769,SUPERFONDO,Fondos de empleados,532529266.00,2
891200125,ASOMAR,Cooperativas y otras,532059030.00,4
900054771,COFAENSA,Cooperativas y otras,531881488.30,2
860527397,COOPFRAGATA LTDA,Cooperativas y otras,531760029.40,3
900107056,FONDETEC,Fondos de empleados,531575949.60,3
800147346,CODEAL,Cooperativas y otras,530939706.50,4
830039643,FONIMPOR,Fondos de empleados,530785079.00,3
800034631,FONDEMED,Fondos de empleados,530559664.00,3
900216740,FEECAB,Fondos de empleados,529337696.00,1
800240854,PROLASAM,Cooperativas y otras,528583815.40,1
800034763,FONDECORP,Fondos de empleados,528121451.80,2
900933661,COONFIANZA OC,Cooperativas y otras,526938071.40,3
900456256,COOPCELL,Cooperativas y otras,525725491.00,1
900137345,,Fondos de empleados,524690894.90,2
830053831,A&C CONSULTORIA Y AUDITORIA,Cooperativas y otras,522101614.70,4
805004890,FONDEJARA,Fondos de empleados,521807509.00,2
805007168,CITICALI LTDA,Cooperativas y otras,521445062.70,2
810004063,FEGOC,Fondos de empleados,521368824.00,4
900193976,FONLGE,Fondos de empleados,521303052.00,2
860047302,FES,Fondos de empleados,520736236.70,4
800227657,ASCOOP EMPRESARIAL,Cooperativas y otras,520391262.80,3
830045526,FECM&,Fondos de empleados,520211817.90,2
804011421,RESANDER,Cooperativas y otras,520166381.00,1
900354165,DEPCO,Cooperativas y otras,518947410.60,3
900893093,EMPRENDER BW,Fondos de empleados,517928045.20,2
808000900,FUDEC,Fondos de empleados,517036193.00,4
900451503,CHECOOP,Cooperativas y otras,515447726.00,1
900468353,COOPVISOLIDARIA,Cooperativas y otras,514324801.40,4
900772952,COOPSANTALUCIA,Cooperativas y otras,513942196.00,1
805007906,MULTIFUTURO,Cooperativas y otras,513891181.10,1
860024013,FONDEMA,Fondos de empleados,513569878.40,1
810001905,FONAVE,Fondos de empleados,512381724.00,4
800193000,COOPMULFERIAS,Cooperativas y otras,511997843.00,2
900200248,,Cooperativas y otras,511074035.00,2
860522744,,Fondos de empleados,510790717.50,3
805023834,FOEMETCOL,Fondos de empleados,508894449.70,3
860514692,COOPESBOY LTDA,Cooperativas y otras,507648359.00,4
809002393,FONALIADAS,Fondos de empleados,506492040.00,4
830091414,FONBFCO,Fondos de empleados,505865596.90,2
900354259,FEDETAURO,Fondos de empleados,505611671.00,1
900410349,FEBANC,Fondos de empleados,505406220.00,2
811035789,FETRANSI,Fondos de empleados,503893769.40,1
832005074,FONDEMIGOLF,Fondos de empleados,503630411.80,2
890212849,FESA LTDA.,Fondos de empleados,502825532.00,2
800168543,COOMESAR LTDA,Cooperativas y otras,501613558.90,2
901369607,FARGRAF,Fondos de empleados,501316504.00,4
811015951,ATUN,Cooperativas y otras,499877582.10,4
891103261,,Fondos de empleados,499746137.20,2
900610572,,Fondos de empleados,499732783.30,3
860512977,NO HAY,Fondos de empleados,495962935.50,2
805029075,SERTEIN CTA,Cooperativas y otras,495206780.30,4
891856536,FESBOY,Fondos de empleados,493347572.30,2
817000034,FODEMTEL,Fondos de empleados,493124468.50,4
830086463,COOMUNAL LTDA,Cooperativas y otras,493049549.10,1
900048702,FEHORES,Fondos de empleados,492455481.60,4
900033764,FONPROQUIM,Fondos de empleados,492241285.10,3
901314578,FEMONT,Fondos de empleados,491008415.90,3
830022027,FONDEVA,Fondos de empleados,490858478.80,2
901261404,COOMULTIUNION,Cooperativas y otras,490069814.40,2
900815561,FONHIDROCASANARE,Fondos de empleados,490009052.00,1
800010171,FECAMVI,Fondos de empleados,489229005.60,1
844004985,FONALCAT,Fondos de empleados,489190973.50,3
900689662,FEPROCENTRAL,Fondos de empleados,489157345.40,2
805017991,FONSONOCO,Fondos de empleados,488739295.00,2
860014992,ASOMPOLI,Cooperativas y otras,487132502.00,4
800100949,FONDECLIC,Fondos de empleados,486982982.00,1
830103478,CONVABISER,Cooperativas y otras,486632939.40,2
900483072,FONAEG,Fondos de empleados,485455149.60,3
860047177,LIBREAHORRO LTDA.,Cooperativas y otras,483613694.00,2
800119191,,Fondos de empleados,483058445.00,4
800025930,ASOMUTUAL,Cooperativas y otras,482891868.80,1
821003102,FONDEUCEVA,Fondos de empleados,482024833.00,4
900015935,COOPSERVINTE,Cooperativas y otras,481250026.00,1
901524445,,Fondos de empleados,480682723.00,3
810006852,FONDEUNIT,Fondos de empleados,480595382.00,2
900324921,COOMCARNIQOS,Cooperativas y otras,480592069.00,4
800078560,COOPFILARMONICA,Cooperativas y otras,480113288.40,1
800053572,COOPVERBENAL,Cooperativas y otras,479958496.00,3
802019134,CARIOCA,Cooperativas y otras,479292839.00,3
900388878,DYNASTY KIN,Cooperativas y otras,478448889.00,3
900148089,FEDARPLAS,Fondos de empleados,478374044.50,3
860071889,COOANDEPETROL,Cooperativas y otras,477505641.00,1
802004154,METROFONDO,Fondos de empleados,476921978.40,1
900176721,FEMAUTO,Fondos de empleados,476289432.00,3
829002482,FEPENSA,Fondos de empleados,476288906.00,2
811032253,FONDO DE EMPLEADOS  INCAMETAL,Fondos de empleados,476157091.90,4
900121957,COOPSAYVI,Cooperativas y otras,476025851.50,3
900178002,FONDETEK,Fondos de empleados,472288892.00,2
823003576,COOCRESUCRE,Cooperativas y otras,471620000.00,2
901092504,,Cooperativas y otras,471051129.00,4
900340089,FASAJO,Fondos de empleados,470023454.70,3
830090635,FONDEES,Fondos de empleados,469035128.20,3
830086216,COOPROF,Cooperativas y otras,468561427.00,3
860528393,CORFENALCE,Fondos de empleados,468382688.30,4
800178485,FONDECO LTDA,Fondos de empleados,467641350.20,2
816003191,FONDEXCO,Fondos de empleados,467293647.00,4
860512471,FETEXTIL,Fondos de empleados,465252046.00,4
800013014,FEUTS,Fondos de empleados,465141278.00,2
811001139,FESFE,Fondos de empleados,464770988.60,4
890707169,FECET,Fondos de empleados,463257988.40,3
900018553,FEC,Fondos de empleados,461102111.00,4
860014545,FONPDC,Fondos de empleados,460018935.50,3
806010274,COOMULGAR,Cooperativas y otras,459625567.50,2
814006140,COOMERCAP,Cooperativas y otras,458915760.80,4
830505060,COOSPATARO,Cooperativas y otras,458391188.70,2
901012171,COOPATRIA,Cooperativas y otras,458318758.00,2
800218805,FEM,Fondos de empleados,455358712.00,1
900990518,FONDO SINTRAMETRO,Fondos de empleados,454322098.00,3
901234268,APOYANDO TU FUTURO,Cooperativas y otras,453427567.60,4
900292867,COOPERTIVA COFIJURIDICO,Cooperativas y otras,453036858.00,2
802019619,COOMULTIMERCAR,Cooperativas y otras,452538643.30,4
800066233,FEDEINSOL,Fondos de empleados,452101031.60,4
830107580,FONESTILOTEX,Fondos de empleados,451546012.80,1
830132107,PURYTEC,Fondos de empleados,451392376.90,2
900683667,AGENCIAR SALUD CTA,Cooperativas y otras,451350194.00,1
811004024,COPLAZA,Cooperativas y otras,450909876.40,3
900542426,,Fondos de empleados,449455354.00,1
830065195,FEDE,Fondos de empleados,449417279.00,3
830144905,COOPURIPRADO,Cooperativas y otras,448565289.00,2
890985848,FEHOTEL,Fondos de empleados,447577375.50,1
860035499,ESCOMAR,Fondos de empleados,447092586.20,2
900135590,FONDOOPA,Fondos de empleados,446864483.70,4
900940700,COOPSIEMBRA,Cooperativas y otras,445582380.90,2
860014071,CONALFE LTDA,Cooperativas y otras,444989723.00,4
900086469,FONDECOMPUTO LTDA,Fondos de empleados,443702928.70,4
800082249,COOMULSE,Cooperativas y otras,443634486.00,4
800048292,FOEMCA,Fondos de empleados,442944252.20,1
900343848,COOPSTAMAR,Cooperativas y otras,440879704.00,2
900558148,FEMAYUN,Fondos de empleados,440682887.90,2
900476305,COFAVE,Cooperativas y otras,440129612.90,1
900032755,FONLUISIANA,Fondos de empleados,440013475.20,3
892115383,COOPETRAPENCA,Cooperativas y otras,436803185.00,4
800075545,FEPENOR,Fondos de empleados,436256997.50,2
901229675,,Cooperativas y otras,435786923.10,2
832005555,FECRIN,Fondos de empleados,434193016.70,2
860080694,,Fondos de empleados,434168468.90,3
901344299,SERVIASEG,Cooperativas y otras,434046845.50,3
900300022,PANELCOOP,Cooperativas y otras,433763572.60,3
819005185,FEST,Fondos de empleados,433536651.60,4
830018114,FENASER LTDA,Fondos de empleados,433223605.00,3
830502307,COOSOLIDARIA,Cooperativas y otras,433160736.70,2
901347573,COOFASACOL,Cooperativas y otras,432283984.40,2
834000824,COOTRARAUCA,Cooperativas y otras,430960220.30,3
900861038,FONASIN,Fondos de empleados,429900113.20,4
802002229,FONDECICOL,Fondos de empleados,428946089.80,2
900060534,COIN,Cooperativas y otras,428362933.10,3
823003831,COOBERTHYS,Cooperativas y otras,426775133.00,3
800032010,COOPCHUCURE#A,Cooperativas y otras,426592274.00,3
830030724,FONCOMERCIO,Fondos de empleados,426249950.90,3
900355985,SERVICRECER,Cooperativas y otras,425761284.00,1
800149352,FEDECO,Fondos de empleados,424921793.00,4
901293636,COOPASOFIN,Cooperativas y otras,424859437.00,1
900905934,ASMUCOM,Cooperativas y otras,424586768.60,1
901454542,ASFICOOP,Cooperativas y otras,423730416.30,3
860536314,COOVEMANDALAY LTDA,Cooperativas y otras,423191461.70,2
800125651,FEMCO0SER,Fondos de empleados,423147001.00,3
860014347,COOMVENSER,Cooperativas y otras,422668187.50,3
800134845,COOTRAEDEQ,Cooperativas y otras,421952612.80,2
900697378,,Fondos de empleados,421295374.20,4
900023389,FONFECEN,Fondos de empleados,420438352.70,2
900404517,FONDESED,Fondos de empleados,419219707.00,1
800062988,CONFECOOP LLANOS,Cooperativas y otras,419013703.80,3
900341311,CREDISURCOOP,Cooperativas y otras,418354578.00,4
900611183,FONDEUNICENTRO,Fondos de empleados,417988876.90,4
900178333,INTERFONDO,Fondos de empleados,417891142.90,3
901507951,,Fondos de empleados,417706025.00,3
816005969,FONDECAJ,Fondos de empleados,417557223.90,3
900558262,FONDO MUTUAL RAN,Cooperativas y otras,416988502.00,2
890002228,COOPEINEM,Cooperativas y otras,416283279.40,1
890984663,,Cooperativas y otras,415320992.10,2
813013539,COOSERVIT CTA,Cooperativas y otras,414105909.00,1
800186887,LA GIRALDA,Cooperativas y otras,411605507.00,4
800229275,,Fondos de empleados,411144803.50,1
800068796,COENSALUD LTDA,Cooperativas y otras,411130716.00,3
900860525,SERVIGECOOP,Cooperativas y otras,411011266.00,4
800205699,FEGOBCE,Fondos de empleados,410368104.10,2
900435405,COOMULTRABSERV,Cooperativas y otras,410328411.40,1
811010253,FONAVERY,Fondos de empleados,407716493.80,3
900837388,FONDAVIVI,Fondos de empleados,407553230.00,4
900398420,FONROBLE,Fondos de empleados,406445330.30,4
891902858,COOMPROGRESO,Cooperativas y otras,405629301.20,1
830090111,FENMPIS,Fondos de empleados,405428937.40,1
830061163,COORPENTRES LTDA,Cooperativas y otras,403330277.00,3
800213957,FODEINCE,Fondos de empleados,402661376.70,1
900625240,FONATC,Fondos de empleados,402450512.00,4
830129677,COLSERVICOOP S.C.,Cooperativas y otras,402417761.00,3
860527570,FONDEFANA,Fondos de empleados,401616529.20,3
901104223,ASOMUTAX,Cooperativas y otras,401194691.20,4
901008380,FEINV,Fondos de empleados,400070426.00,4
860353079,FERONDA,Fondos de empleados,397596675.00,1
900297067,FEMAB,Fondos de empleados,397481767.20,1
811004465,FODEIN,Fondos de empleados,396745859.30,1
830101986,,Cooperativas y otras,395166471.60,4
800221695,FONESPA,Fondos de empleados,394973259.00,2
834000666,COOTRALIM,Cooperativas y otras,394958829.00,2
806005511,COOLEMA,Cooperativas y otras,394645805.00,4
900302385,ENLACE INDUSTRIAL,Cooperativas y otras,394480875.00,2
811036424,COOSERTRA,Cooperativas y otras,393940615.00,3
900206006,FEGCON,Fondos de empleados,393415431.00,4
900454949,FONAHORRAR,Fondos de empleados,393189378.40,3
814005391,FEDESAN,Fondos de empleados,391786683.00,3
900711601,COONSTRUGRANADA,Cooperativas y otras,391575674.00,3
800233673,COOPFADER,Cooperativas y otras,390737484.20,1
815005187,FECOMA,Fondos de empleados,390665812.60,1
811002233,FODECA,Fondos de empleados,389939815.00,3
901572854,FLYCOOP,Cooperativas y otras,389060000.00,2
901570324,FONLENOVO,Fondos de empleados,388078875.00,2
800234300,EMCOOPAV,Cooperativas y otras,387893944.30,3
900357862,COODEGRAND LTDA,Cooperativas y otras,387750808.60,2
830020182,FECOLSALLE,Fondos de empleados,386777518.50,2
816000127,FEMERCAMAS,Fondos de empleados,386573173.00,3
890506295,FONDEJARDES LTDA.,Fondos de empleados,386423701.10,4
900159506,FONDEFE,Fondos de empleados,385780117.60,1
901241330,,Cooperativas y otras,385738564.00,2
805000117,FEDOMINA,Fondos de empleados,385432138.40,2
900142997,ACERCOOPI,Cooperativas y otras,385066758.00,1
901019107,COLAVID,Cooperativas y otras,384947953.00,1
830095757,CARPINCOOP,Cooperativas y otras,383094538.00,2
820003340,FEI,Fondos de empleados,383002313.00,4
900284963,FEWM,Fondos de empleados,382114140.30,3
800184726,COOBOMBEROS,Cooperativas y otras,381498163.40,1
901445692,FEMILFLO,Fondos de empleados,381366705.90,2
820002932,CONFECOOP BOYACA,Cooperativas y otras,380895376.60,2
800227335,FONICOB,Fondos de empleados,380859186.20,4
860061503,FEDECOOLECHE,Cooperativas y otras,379792308.00,1
901228890,FONNOTARIOS,Fondos de empleados,379608242.60,2
805008070,FECCOL,Fondos de empleados,379583526.60,3
900452983,,Cooperativas y otras,379157090.60,3
808001090,FETRASAN,Fondos de empleados,378459219.90,1
900994737,,Cooperativas y otras,378261400.00,2
901501371,FEPRONORTE,Fondos de empleados,378200896.50,1
800209451,FONDIACTUAR,Fondos de empleados,376684732.50,3
901316632,FONDECOMFA,Fondos de empleados,375648484.10,3
901481945,F.E. CREDISER,Fondos de empleados,375576791.70,4
900610409,FOEMSO,Fondos de empleados,374461652.00,1
860040815,FEQUIMICOS,Fondos de empleados,373801980.30,1
900742684,FONASER,Fondos de empleados,373579072.20,4
900381778,AMDAR,Cooperativas y otras,373415112.00,2
901161218,COOPERATIVA MULTIACTIVA FERVICOOP,Cooperativas y otras,373164697.00,1
815004748,COTAMULT,Cooperativas y otras,372401275.00,1
830107961,GESTANDO,Cooperativas y otras,371187823.20,4
901377220,MUTUALCOLOMBIACOP,Cooperativas y otras,370968714.30,2
830089681,,Fondos de empleados,370580481.00,1
800174481,COOPTAHIS LTDA,Cooperativas y otras,370316477.00,1
805002877,FARO,Fondos de empleados,370160413.50,2
815002673,FONDECAR,Fondos de empleados,369793705.30,3
900367681,FONVICORTMA,Fondos de empleados,369304234.80,4
800184440,CODESENA,Cooperativas y otras,369005399.60,1
844000065,COOPTRASLLANO LTDA.,Cooperativas y otras,368823917.00,2
830130947,COOINTERAMERICANA,Cooperativas y otras,366856399.00,4
800184776,FONCAMARAS,Fondos de empleados,364253601.00,1
900663435,FEMES,Fondos de empleados,364164234.20,2
860040188,COOTRALAG LTDA.,Cooperativas y otras,363647382.60,2
830101368,GEP CTA,Cooperativas y otras,363378793.40,1
860060455,FEDECHUBB,Fondos de empleados,362916361.80,2
900120681,COOPMINDER,Cooperativas y otras,362276488.00,1
901295862, FONCASTEL,Fondos de empleados,361177497.90,3
901101456,VITAMCOOP,Cooperativas y otras,359294044.70,3
900316384,COOPWINARR,Cooperativas y otras,358911372.00,2
800026513,FONASCEH,Fondos de empleados,358591066.90,2
900559295,FONGEMA,Fondos de empleados,358027887.40,1
890984572,NO TIENE,Cooperativas y otras,357988709.60,1
800241686,ARRECICLAR,Cooperativas y otras,357574590.30,4
821000852,FONPROJUGOS,Fondos de empleados,357473432.00,1
810004317,COODEINCO NEIRA LTDA.,Cooperativas y otras,357353454.10,1
806001771,EMCOOMECOOP,Cooperativas y otras,357349967.00,4
901342000,FEEXPAL,Fondos de empleados,356833779.00,2
900001314,COESDECOOP,Cooperativas y otras,356803611.10,4
891502064,COOINEM,Cooperativas y otras,356744981.60,4
830043690,FUNSERVICOOP,Cooperativas y otras,356446670.70,2
890270988,FEPOLS,Fondos de empleados,356350819.00,1
834000840,COOPTRALIB LTDA,Cooperativas y otras,356043813.90,3
900108731,GSC,Cooperativas y otras,355152366.00,1
814005471,COOPSONAR,Cooperativas y otras,355103045.40,1
804013655,COASFEM LTDA,Cooperativas y otras,355082237.00,1
901083068,FEMANANTIAL,Fondos de empleados,354655288.00,3
901473523,COOMUNAL,Cooperativas y otras,354384967.00,4
814006889,FONDESSNAR,Fondos de empleados,352438243.00,2
806014405,MULTISCOOP,Cooperativas y otras,352363204.00,3
805027003,LA SIEMBRA,Cooperativas y otras,351113000.00,1
830502304,COOPSERVIPACIFICO,Cooperativas y otras,349197687.00,4
800075907,,Cooperativas y otras,348681291.50,2
901036916,ASPROP,Cooperativas y otras,348497747.00,4
800012320,FONDEHOPSI,Fondos de empleados,348212235.60,2
900320230,COOMULTRACEGUA,Cooperativas y otras,348032013.70,1
900599618,FONRIZZO,Fondos de empleados,347844307.90,3
900912935,SOCIALCOOPP,Cooperativas y otras,347195933.00,3
800217274,PRODUFEM,Fondos de empleados,347106768.70,4
830054884,AEROCOOP LTDA,Cooperativas y otras,347084280.00,1
