nameEmpresa;nitEmpresa;emailEmpresa;activos;tipoEntidad
FONDO DE EMPLEADOS DSV FEMPA;860516817;gerencia@fondoempleadosfempa.com;1423603279;Fondos de empleados
COOPERATIVA MULTIACTIVA DE LA UNIVERSIDAD LIBRE LIMITADA;860047177;unilibrecoopltda@yahoo.es;483613694;Cooperativa sin ahorro
COPERATIVA NACIONAL DE CREDITO LIMITADA;800039179;coonaldecar@yahoo.es;124953689;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA JOSE MA.GUTIERREZ DE CAVIEDES Y SILVA LT;800214449;jomagucoopltda@yaho.com;1349626557;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE FENALCE;860528393;corfenalce@gmail.com;468382688;Fondos de empleados
FONDO DE EMPLEADOS DE AVIATUR;860048350;jacquelineaguilar@aviatur.com;1692664762;Fondos de empleados
FONDO DE EMPLEADOS DEL COLEGIO CALASANZ DE BOGOTA;860514472;fedecab@hotmail.com;701767198;Fondos de empleados
FONDO DE EMPLEADOS DE S.C. JOHNSON & SON COLOMBIANA S.A.;860521430;fondo.scj@gmail.com;654354943;Fondos de empleados
COOPERATIVA MILITAR MONSERRATE  LTDA.;860080621;coomilmon@cable.net.co;2079946813;Cooperativa sin ahorro
DACREDITOS SOCIEDAD COOPERATIVA LTDA;800039869;dacreditos2016@gmail.com;992912637;Cooperativa sin ahorro
COOPERATIVA QBE SEGUROS;860014558;asociadocoopcentralymedios@gmail.com;642709416;Cooperativa sin ahorro
FONDO EMPLEADOS CIA.TRANSPORTADORA S.A.;860038989;administracion@fectsa.com;1850366218;Fondos de empleados
COOPERATIVA DE TRABAJADORES Y  EXTRABAJADORES DE CONSORCIO METALURGICO NAL  LTDA;860014267;cootracolmena@gmail.com;596344753;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE INDUSTRIAS RONDA;860353079;alonso.rios@ronda.com.co;397596675;Fondos de empleados
COOPERATIVA MULTIACTIVA FAMILIAR Y AMIGOS;800252296;confiapincooperativa@gmail.com;2183877062;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE COMERCIANTES GRAN SAN;830021797;coomulgrans@outlook.es;612563341;Cooperativa sin ahorro
COOPERATIVA DE TRABAJADORES DE FIBERGLASS COLOMBIA LTDA;860024042;lizrg0608@hotmail.com;233924847;Cooperativa sin ahorro
FONDO DE EMPLEADOS DEL COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO;860072485;congroup@gmail.com;3638367417;Fondos de empleados
COOPERATIVA DE TRABAJADORES DE LA CLINICA NUEVA DE BTA LTDA;800077025;coopnueva@gmail.com;1376761330;Cooperativa sin ahorro
FONDO DE EMPLEADOS CERVECEROS;860019389;ng418@hotmail.com;2947999028;Fondos de empleados
FONDO DE EMPLEADOS DE SAYCO;800234705;fgc@sayco.org;690217329;Fondos de empleados
COOPERATIVA CLUB LOS ARRAYANES;860039597;cooparrayanes@yahoo.com;545854761;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE ALFAGRES S.A.;860519574;gerencia.feasa@alfa.com.co;2663430359;Fondos de empleados
FONDO DE EMPLEADOS DE LA SECRETARIA DE SALUD DE CUNDINAMARCA;860258683;fescun@cundinamarca.gov.co;1054626850;Fondos de empleados
COOPERATIVA DE TRABAJADORES DE ARTECMA LTDA;860533912;coartecma@gmail.com;139129553;Cooperativa sin ahorro
FONDO DE AHORRO Y CREDITO DE EMPLEADOS DE TIPIEL S.A.;860502337;fondofacet@hotmail.com;5839617190;Fondos de empleados
COOPERATIVA MULTIACTIVA DE SERVICIOS PROFESIONALES ;860515906;cooperativacoopintegral@gmail.com;556638115;Cooperativa sin ahorro
COOPERATIVA INTEGRAL DE TRABAJADORES CLUB LOS LAGARTOS LTDA.;860040188;cootralag@gmial.com;363647383;Cooperativa sin ahorro
F.E. DE INVERS.GENERALES AGROP. SAEKO LTDA.  Y HDA.STA.ANA KOPP LTDA.;832000892;fonsakopp@santaana.com.co;3073272071;Fondos de empleados
FONDO DE EMPLEADOS DE PARQUES Y FUNERARIAS Y RECORDAR;860515813;feparadministracion@fepar.com.co;1808062174;Fondos de empleados
FONDO DE EMPLEADOS CONAHORRO;860532575;conahorro@fundacioncompartir.org;610850547;Fondos de empleados
FONDO DE EMPLEADOS PROLECHE;860350645;fonfeprol@hotmail.com;238699811;Fondos de empleados
FONDO DE EMPLEADOS DE CAVIPETROL;860036853;femca.gerencia@cavipetrol.com;2165579907;Fondos de empleados
FONDO DE EMPLEADOS DE ABB;860528353;amira.maldonado@outlook.com;1883813248;Fondos de empleados
FONDO DE EMPLEADOS DE SIKA ANDINA S.A.;860054438;fesika@hotmail.com;2451447501;Fondos de empleados
FONDO DE EMPLEADOS DE MINIPAK;860522744;fonminipak@yahoo.es;510790717;Fondos de empleados
COOPERATIVA MULTIAC. DE PROFESORES DEL COLEGIO NAL JOSE MARIA OBANDO;860450122;cooprobanal@gmail.com;175855063;Cooperativa sin ahorro
COOPERATIVA DE APORTACIONES Y PRESTAMOS DE LOS PENSIONADOS DE ECOPETROL LTDA;860517252;cappenltda@gmail.com;1047231108;Cooperativa sin ahorro
FONDO DE EMPLEADOS DEL SECTOR MARITIMO;830023402;correo@fondesmar.com;1640313901;Fondos de empleados
COOPERATIVA DE EMPLEADOS DE LA FRAGATA;860527397;coopfragata1@gmail.com;531760029;Cooperativa sin ahorro
FONDO DE EMPLEADOS DEL COMERCIO ;830030724;servicioalasociado@foncomercio.com;426249951;Fondos de empleados
COOPERATIVA MULTIACTIVA DE ARTESANIAS DE COLOMBIA;860047258;cooartesanias@outlook.com;2342508900;Cooperativa sin ahorro
FONDO DE EMPLEADOS COLFONDOS;830002269;foemcol@gmail.com;3473091822;Fondos de empleados
FONDO DE EMPLEADOS DE FLORES DE TENJO ;800089774;fedefles@gmail.com;561024522;Fondos de empleados
FONDO DE EMPLEADOS FILMTEX S.A.;860508303;navendano@filmtex.com;1140698992;Fondos de empleados
FONDO DE EMPLEADOS DE FEDEPALMA;830022498;zbuitrago@fedepalma.org;6641012578;Fondos de empleados
FONDO DE EMPLEADOS DIRECTIVOS DOCENTES ESTATALES;800212596;fe.fercod@gmail.com;2241860152;Fondos de empleados
COOPERATIVA MULTIACTIVA UNION DE COMERCIANTES PLAZA 7 DE AGOSTO;800196955;coomucop2007@yahoo.es;3753349658;Cooperativa sin ahorro
FONDO DE  EMPLEADOS AL SERVICIO DE LOS TRABAJADORES DE LAS EMPRESAS DEL SECTOR AGROINDUSTRIAL ANEXAS Y COMPLEMENTARIAS;860527685;info@fepal.co;20060603363;Fondos de empleados
COOPERATIVA MULTIACTIVA UNION DE COMERCIANTES PLAZA LAS FERIAS;800193000;coopmulferias@hotmail.com;511997843;Cooperativa sin ahorro
COOPERATIVA VECINOS DE MANDALAY LIMITADA.;860536314;coovemandalay@gmail.com;423191462;Cooperativa sin ahorro
COOPERATIVA DE TRABAJO ASOCIADO PARA SERVICIOS EDUCATIVOS;800222102;larevalo@ccsj.edu.co;1182038178;Cooperativa y otros
FONDO DE EMPLEADOS DE CONGELAGRO S.A.;830028380;fondoempleados@mccain.com.co;1282237536;Fondos de empleados
COOPERATIVA DE EMPLEADOS DE LA CAJA NACIONAL DE PREVISION SOCIAL.;860042290;gerencia@cajanalcoop.com.co;1021085389;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE SERVICIOS ESPECIALES COOMULSE ;800082249;info@coomulse.com;443634486;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE INVERSONES R.K.C;860526213;monica.olano@clarionbogotaplaza.com;118774152;Fondos de empleados
FONDO DE EMPLEADOS SHELL;860047302;fondepetrol@gmail.com;520736237;Fondos de empleados
COOPERATIVA INTEGRAL DE DISTRIBUIDORES Y TRANSPORTADORES DE PRODUCTOS LACTEOS;800127594;coodistrales@une.net.co;933758414;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE TRABAJADORES DEL SENA META Y LLANOS ORIENTALES;800167002;coopseoriente@gmail.com;1343955223;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE FATELARES;811006621;ariaslopezcesar@gmail.com;745925546;Fondos de empleados
EMPRESA  COMERCIALIZACION  COOPERATIVA;806001771;emcomecoop@hotmail.com;357349967;Cooperativa sin ahorro
FONDO DE EMPLEADOS SEDITRANS;811001139;fondoempleados@seditrans.com;464770989;Fondos de empleados
FONDO DE EMPLEADOS HOTEL INTERCONTINENTAL MEDELLIN LTDA.;890985848;feinter@movichhotes.com;447577376;Fondos de empleados
FONDO DE EMPLEADOS DEL IDEA;890984906;feidea@idea.gov.co;4070837686;Fondos de empleados
FONDO DE EMPLEADOS DEL COLEGIO CALAZANZ;811002233;fodecalasanz@hotmail.com;389939815;Fondos de empleados
FONDO DE EMPLEADOS DE LA CLINICA SAN JUAN DE DIOS  -  LA CEJA;800233714;fondec-laceja@hotmail.com;814131817;Fondos de empleados
ASOCIACION MUTUAL SANTISIMA TRINIDAD;890985093;hbolivarb@gmail.com;86841624;Mutuales
ASOCIACION MUTUAL LOURDES VILLARRAGA;890985002;hbolivarb@gmail.com;32921376;Mutuales
ASOCIACION MUTUAL SAN JOSE DE ENVIGADO;800035413;mutualsanjose@une.net.co;3556422037;Mutuales
FONDO DE EMPLEADOS DEL I.C.B.F. REGIONAL MAGDALENA;800229275;andresparejo05@gmail.com;411144804;Fondos de empleados
FONDO DE EMPLEADOS DE DISCOS FUENTES LTDA. Y EDIMUSICA LTDA.;800247877;fondoedifuentes@gmail.com;307615529;Fondos de empleados
ASOCIACION MUTUAL SANTA ANA;890902722;hbolivarb@gmail.com;19933426;Mutuales
FONDO DE EMPLEADOS KOSTA AZUL LIMITADA;800254443;fondeka@kostazul.com;617035723;Fondos de empleados
FONDO DE EMPLEADOS DE LA CORPORACION UNIVERSITARIA SANTA ROSA DE CABAL;800084342;feunisarc@unisarc.edu.co;211135437;Fondos de empleados
FONDO DE EMPLEADOS DE COLTEFINANCIERA;800064916;fecoltef@coltefinanciera.com.co;1030858761;Fondos de empleados
FONDO DE EMPLEADOS DE FLORES ESMERALDA ;800069982;fedefles@gmail.com;789795347;Fondos de empleados
COOPERATIVA MULTIACTIVA DE  RETIRADOS DE LAS FUERZAS ARMADAS DEL META;822001587;coorfameta@hotmail.com;743333836;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE VENDEDORES DEL META;892001720;coovemeta@gmail.com;925235716;Cooperativa sin ahorro
FONDO DE EMPLEADOS Y PENSIONADOS DE LA DIAN SECCIONAL SANTA MARTA;800088585;femhac@hotmail.com;2456859659;Fondos de empleados
COOPERATIVA MULTIACTIVA COLOMBIANA;802002052;coomulticol@retycol.com.co;867668494;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE ORGANIZACION RADIAL OLIMPICA S.A.;800119689;asistentefondeoro@oro.com.co;3234543881;Fondos de empleados
FONDO DE EMPLEADOS DE GASES DEL CARIBE;800052469;fondegases@gascaribe.com;22141655031;Fondos de empleados
FONDO DE EMPLEADOS DE PROMIGAS LIMITADA;890112286;promifondo@promigas.com;22348693340;Fondos de empleados
FONDO DE EMPLEADOS DEL INST. TEC AGRI  ITA BUGA;800049587;feibuga1@hotmail.com;316210537;Fondos de empleados
FONDO DE EMPLEADOS DEL HOSPITAL SANTANDER DE CAICEDONIA;800173972;foehscavalvalle@hotmail.com;203161561;Fondos de empleados
COOPERATIVA DE EDUCADORES Y EMPLEADOS DE ROLDANILLO LTDA;800167830;cooprenorte@yahoo.es;1405709780;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE APEX TOOL GROUP ;890319190;fonapex@outlook.com;254916884;Fondos de empleados
COOPERATIVA EMPLEADOS EMPRESAS PUBLICAS DE BUCARAMAN8;800093901;lmartine09@hotmail.com;44445487;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE LA CLINICA DE OCCIDENTE;800149352;fondo.empleados@clinicadeoccidente.com;424921793;Fondos de empleados
COOPERATIVA DE APORTES Y CREDITO DE CALI LTDA;890304711;coopecali@hotmail.com;1458835553;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE SQUIBB Y BRISTOL;890305463;melissa.bedon@yahoo.es;1591975175;Fondos de empleados
COOPERATIVA DE LOS TRABAJADORES DE LA IND. GASTRONOMICA,HOTELERA Y SIMILARES DEL;890306475;cooptrahoteleros@hotmail.com;85989762;Cooperativa sin ahorro
COOPERATIVA DE COMERCIANTES DE BEBIDAS GASEOSAS Y PRODUCTOS VARIOS ;890327671;cooperativacobega@yahoo.com;23147301;Cooperativa sin ahorro
FONDO DE TRABAJADORES DE GRASAS S.A.;815000477;fontragrasas@yahoo.es;681104568;Fondos de empleados
FONDO DE EMPLEADOS DE LABORATORIOS LAVERLAM S.A.;800210131;felave@calier.co;169725964;Fondos de empleados
COOPERATIVA MULTIACTIVA DE CREDITO Y SERVICIO;805007844;gerencia@coopcredicer.org;98105529;Cooperativa sin ahorro
FONDO DE EMPLEADOS CORPORACION PARA LA RECREACION POPULAR;800034763;fondecorp@crpcali.com;528121452;Fondos de empleados
FONDO DE EMPLEADOS DEL COLEGIO CLARET;805006631;fonclaret@hotmail.com;130735372;Fondos de empleados
FONDO DE EMPLEADOS JARDINES DEL RECUERDO DE CALI LTDA;800001346;luz.medina@gruporecordar.com;609651847;Fondos de empleados
FONDO DE EMPLEADOS ROMARCO-FARO;805002877;romarcofaro@hotmail.com;370160413;Fondos de empleados
COOPERATIVA DE TRABAJADORES DE LA PRODUCTORA NACIONAL DE LLANTAS;890304114;coopronall@gmail.com;572720471;Cooperativa sin ahorro
COOPERATIVA DE LOS TRABAJADORES DE EKA LTDA;800232850;cooptraeka@hotmail.com;199642881;Cooperativa sin ahorro
FONDO DE EMPLEADOS DEL VIVERO MARINELA;891304531;evima.1984@hotmail.com;700743574;Fondos de empleados
FONDO DE EMPLEADOS DEL NUCLEO DE DESARROLLO EDUCATIVO MORELIA;891903914;fondomorelia@hotmail.com;2916360719;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO ESPECIALIZADA EN EDUCACION LINO JARAMILLO;890329555;cperea@valledelcauca.gov.co;18703262;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA COOPEVENTAS;800235082;coopeventas@coopeventas.com;2811783;Cooperativa sin ahorro
COOPERATIVA INTEGRAL DE VIVIENDA PRADOS DEL SUR LTDA.;890311853;cooprasur@hotmail.com;1733262387;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE PROFESORES Y EMPLEADOS DEL INSTITUTO TECNICO INDUSTRIAL ANTONIO JOSE CAMACHO LTDA;890303783;cooperativacopeinca@hotmail.com;1911707239;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA COOMPROGRESO;891902858;coomprogreso@hotmail.com;405629301;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA TRABAJADORES HOSPITAL PAIPA;800255080;coomulthopa@gmail.com;250462102;Cooperativa sin ahorro
FONDO DE AHORROS DE EMPLEADOS DE HOLCIM;891855820;fecim.ahorro@yahoo.es;1558067918;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO LOS FUNDADORES;891801864;losfundadorescta@gmail.com;284838302;Cooperativa y otros
COOPERATIVA MULTIACTIVA DE MILITARES EN RETIRO LTDA;891801346;coopmil06@yahoo.es;756506064;Cooperativa sin ahorro
COOPERATIVA COENSALUD LTDA;800068796;coensalud@hotmail.com;411130716;Cooperativa sin ahorro
COOPERATIVA DE SERVICIOS Y AYUDA MUTUA AGROPECUARIA;891856349;gerenciacoopsama@gmail.com;604292036;Cooperativa sin ahorro
FONDO DE EMPLEADOS DEL I.C.B.F.;890806972;liliana0063@hotmail.com;1508210599;Fondos de empleados
COOPERATIVA EL PROGRESO;891801863;elprogresocta@gmail.com;238434411;Cooperativa y otros
COOPERATIVA DE TRABAJO ASOCIADO DE TIPACOQUE;800193690;tipacoquecta@gmail.com;279152881;Cooperativa y otros
COOPERATIVA MULTIACTIVA DE TRABAJADORES DE COMFATOLIMA;800093912;coomfianza@gmail.com;315513085;Cooperativa sin ahorro
COOPERATIVA DE AHORRO Y CREDITO DE HONDA;800200920;cardosodoris2013@gmail.com;88136930;Cooperativa sin ahorro
COOPERATIVA DE PROFESORES Y EMPLEADOS OFICIALES DE HONDA TOLIMA;800036759;coopehonda@yahoo.es;724584973;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE CORTOLIMA;890706941;fonemcor@gmail.com;775122128;Fondos de empleados
FONDO DE EMPLEADOS DE LA COOPERATIVA SERVIARROZ;800125651;femcooser@serviarroz.com.co;423147001;Fondos de empleados
FONDO DE EMPLEADOS DE LA CIRCUNSCRIPCION ELECTORAL DEL TOLIMA;890707169;fecet2@yahoo.es;463257988;Fondos de empleados
FONDO DE EMPLEADOS PROGRESAR;890706388;fondprogresar@sucampo.com.co;1001606255;Fondos de empleados
FONDO DE EMPLEADOS DE LA CAMARA DE COMERCIO DE IBAGUE;800068222;fondodeempleadosccibague@gmail.com;108765000;Fondos de empleados
FONDO DE EMPLEADOS DEL INSTITUTO TECNICO INDUSTRIAL;890706931;fondeiti-guamo@hotmail.com;840911207;Fondos de empleados
FONDO DE EMPLEADOS DE LA COOP. DE TRANSPORTES VELOTAX;800101382;oscarh0804@hotmail.com;335445610;Fondos de empleados
COOPERATIVA DE TRABAJADORES Y EMPLEADOS DE VALLEDUPAR;800026152;cootrapal@gmail.com;1200550716;Cooperativa sin ahorro
COOPERATIVA DE TRABAJADORES SUCRE LTDA.;800229998;gaviandreavm@hotmail.com;190114920;Cooperativa y otros
FONDO DE EMPLEADOS DE CEMENTOS ARGOS PLANTA TOLUVIEJO;800143566;contacto@fedecatol.com.co;2216730678;Fondos de empleados
FONDO DE EMPLEADOS DE LAS EMPRESAS ARME ARMETALES Y COMERCIAL CALDAS;890806758;gerencia@fondarme.com.co;646998223;Fondos de empleados
FONDO DE EMPLEADOS PROFESIONALES DE LA CHEC;810001695;femprochec@yahoo.com.ar;1383374012;Fondos de empleados
FONDO DE EMPLEADOS DE LA UNIVERSIDAD CATOLICA DE MANIZALES ;890806917;feducam@ucm.edu.co;319299580;Fondos de empleados
FONDO DE EMPLEADOS DE HADA S.A.;890803047;fondo@hada.com.co;938146457;Fondos de empleados
FONDO DE EMPLEADOS DE LA INDUSTRIA LICORERA DE CALDAS;890805656;fondelic@hotmail.com;2921608922;Fondos de empleados
FONDO DE EMPLEADOS CONTRANAL CALDAS;800106859;cgiraldo1980@hotmail.com;202887218;Fondos de empleados
FONDO DE EMPLEADOS DE HERRAGRO;890803899;fherragro@herragro.com;711184552;Fondos de empleados
FONDO DE EMPLEADOS DE CENICAFE;810000402;fodec.cenicafe@cafedecolombia.com;1150110600;Fondos de empleados
FONDO DE EMPLEADOS AGUAS DE MANIZALES;810001657;feam@aguasdemanizales.com.co;1604069152;Fondos de empleados
FONDO EMPLEADOS INSTITUTO UNIVERSITARIO DE CALDAS;800163986;vivalz02@hotmail.com;600623158;Fondos de empleados
COOPERATIVA ARTESANAL DE AGUADAS;890804282;cooperativaartesanal@hotmail.com;210287824;Cooperativa y otros
COOPERATIVA MULTIACTIVA  DE LOS TRABAJ. DEL COMITE DE CAFET. DE CALDAS;890805018;contacto@credicooc.com;1408633767;Cooperativa sin ahorro
FONDO DE EMPLEADOS COLEGIO NUESTRA SE#ORA DEL ROSARIO;800073711;fodecor@gmail.com;249796440;Fondos de empleados
COOPERATIVA DE TRABAJADORES DE LAS EMPRESAS PUBLICAS DE MANIZALES;890805024;cooeepp@une.net.co;24526769;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE LA ADMINISTRACION DE IMPUESTOS;890801077;fondianmanizales@gmail.com;1803221218;Fondos de empleados
FONDO DE EMPLEADOS PUBLICOS UNIVERSIDAD NACIONAL SEDE MANIZALES;800175114;fodeunal@gmail.com;1347960531;Fondos de empleados
FONDO DE EMPLEADOS DE CELEMA;810000170;marcelasalazar@celema.com.co;1313332202;Fondos de empleados
FONDO DE EMPLEADOS DE INDUSTRIAS NORMANDY;800215523;jefe.contabilidad@normandy.com.co;708391069;Fondos de empleados
FONDO DE EMPLEADOS DE ACERIAS DE CALDAS;810000704;fondoacasa@gmail.com;1064389861;Fondos de empleados
COOPERATIVA MULTIACTIVA DEL INEM COINEM;890803570;coinemm@hotmail.cm;1736413861;Cooperativa sin ahorro
FONDO  DE EMPLEADOS DE PROGEL;800039808;femprogel@hotmail.com;963152436;Fondos de empleados
FONDO DE EMPLEADOS  ACTUAR POR CALDAS;800209451;ana.aguilar@finanfuturo.org;376684732;Fondos de empleados
FONDO DE EMPLEADOS DE LA COOPERATIVA DE TRANSPORTADORES DEL HUILA;891103912;caccr2000@hotmail.com;928765282;Fondos de empleados
FONDO DE EMPLEADOS DE ORF FEMORF;813001361;femorf@orf.com.co;6273399017;Fondos de empleados
COOPERATIVA TRABAJADORES DEL GREMIO CAFETERO;800062596;cootracafe@gmail.com;304465000;Cooperativa sin ahorro
COOPERATIVA DE APORTE Y CREDITO DEL SECTOR PETROLERO;860036073;gerencia.petrocoop@gmail.com;13223619071;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE SERVICIOS ASOCIADOS LTDA;800173879;asistente.contable@gruposas.co;207648279;Fondos de empleados
COOPERATIVA DEL INEM LORENZO MARIA LLERAS DE MONTERIA;800002350;cooinemltda@hotmail.com;1720152326;Cooperativa sin ahorro
FONDO DE EMPLEADOS  COAGROHUILA ;891104559;foempcoagrohuila@hotmail.com;814226517;Fondos de empleados
FONDO DE EMPLEADOS DEL I.C.B.F. HUILA;891104795;feicobifa@hotmail.com;1368616949;Fondos de empleados
FONDO DE EMPLEADOS DE LA CAMARA DE COMERCIO DE B/QUILLA;890105255;fecamara@camarabaq.org.co;2176163863;Fondos de empleados
COOPERATIVA DE TRABAJADORES Y EMPREADOS DISTRITALES DE LA SALUD;802004448;adapecan56@hotmail.com;694464397;Cooperativa sin ahorro
COOPERATIVA DE AHORRO Y CREDITO DE LOS TRABAJADORES DE CAJAMAG;800097733;cootracajamagstamta@gmail.com;882192514;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE LA REFORESTADORA DE LA COSTA S.A;890112831;fondodeempleados@refocosta.com;280561357;Fondos de empleados
EMPRESA COOPERATIVA  DE  ARTICULOS  VARIOS   LTDA;800234300;emcopav@hotmail.com;387893944;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE LA CARCEL DE BUGA;815002673;fondecartesorero@hotmail.com;369793705;Fondos de empleados
COOPERATIVA DE LA EDEQ;800134845;cootraedeq@yahoo.es;421952613;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE TRANSPORTES ARMENIA S. A.;801000462;secretaria.fetrans@gmail.com;17595590;Fondos de empleados
COOPERATIVA MULTIACTIVA DE EMPLEADOS DEL SENA CESAR LTDA;800184440;codesena1@yahoo.com.co;369005400;Cooperativa sin ahorro
FONDO DE AHORRO DE LOS EMPLEADOS DE SANAUTOS SA LTDA;800085162;mifondo@fesab.com.co;1968023062;Fondos de empleados
FONDO DE EMPLEADOS DE LA BENEFICENCIA DE SANTANDER;890211653;faebes2009@hotmail.com;623085152;Fondos de empleados
FONDO DE EMPLEADOS DE LA CORPORACION AUTONOMA REGIONAL PARA LA DEFENSA DE BUCARA;800058706;fontracor@gmail.com;1444195317;Fondos de empleados
FONDO DE EMPLEADOS DE SANTANDEREANA DE ACEITES LTDA;890212849;gerencia.fesa@gmail.com;502825532;Fondos de empleados
FONDO DE EMPLEADOS DE ICOBANDAS;800227335;jacquicita@gmail.com;380859186;Fondos de empleados
FONDO DE EMPLEADOS CAMARA DE COMERCIO DE CUCUTA;890505469;foemcaccc@gmail.com;703383038;Fondos de empleados
COOPERATIVA MULTIACTIVA MULTIFAMILIAR;807001569;cooacretur96@gmail.com;346674534;Cooperativa sin ahorro
FONDO DE AHORRO Y CREDITO EMPLEADOS COLEGIO FATIMA;800074760;facecolfa89@hotmail.com;2713458841;Fondos de empleados
COOPERATIVA DEL MAGISTERIO DE SARDINATA;800214781;coopmasar@gmail.com;769684687;Cooperativa sin ahorro
COOPERATIVA DE EMPLEADOS DEL CASD DE CUCUTA.;890504669;coopemcasd@hotmail.com;717208512;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA COLCARBEX;807002164;colcarbexmeapoya@gmail.com;925470503;Cooperativa sin ahorro
COOPERATIVA MULTIACTIVA DE COMERCIANTES UNIDOS EXITOS;807001428;iliacalixto@hotmail.com;67718351;Cooperativa sin ahorro
FONDO DE EMPLADOS DE LA U.A.E. D.I.N ADMINISTRACION LOCAL DE NARI#O;800073361;fabiopantoja0907@gmail.com;1302214391;Fondos de empleados
COOPERATIVA DE TRABAJADORES UNIDOS EL REMOLINO LTDA.;891224322;gaviandreavm@hotmail.com;206899989;Cooperativa y otros
FONDO DE EMPLEADOS Y PROFESORES DE LA UNIVERSIDAD DE NARI¥O;814001457;fazootudenar@gmail.com;1178157393;Fondos de empleados
CEMPECAFEN LTDA.;800007514;cempecafen@gmail.com;3503226849;Cooperativa sin ahorro
COOPERATIVA DE EMPLEADOS DE LA PENITENCIARIA NACIONAL DE CUCUTA;807000494;cooepenalcut@hotmail.com;563759047;Cooperativa sin ahorro
FONDO DE EMPLEADOS DE PALMAS OLEAGINOSAS Y SIMILARES LTDA.;890270988;fepols@hotmail.com;356350819;Fondos de empleados
FONDO DE EMPLEADOS DEL COLEGIO CIUDAD DE PASTO LTDA.;800195540;fecolcipasto@yahoo.es;1375700866;Fondos de empleados
COOPERATIVA DE TRABAJO ASOCIADO URIBE LTDA.;800015890;gaviandreavm@hotmail.com;194852297;Cooperativa y otros
COOPERATIVA DE EMPLEADOS CLUB CAMPESTRE LTDA;800165060;corhotelcampestre@hotmail.com;298263839;Cooperativa sin ahorro
FONDO DE EMPLEADOS DEL HOSPITAL SAN JOSE DE GUADUAS;832001045;fondodeempleadosguaduas@hotmail.com;91542932;Fondos de empleados
